"","treeID","nodeID","parmID","contPT","mwcpSZ"
"1982",36,12,0,NA,0
"1983",36,5,1,63,0
"1984",36,5,1,61,0
"1985",36,5,1,60,0
"1986",36,5,0,NA,0
"1987",36,20,0,NA,0
"1988",36,19,1,62,0
"1989",36,19,0,NA,0
"1990",36,21,0,NA,0
"1991",36,18,1,64,0
"1992",36,18,0,NA,0
"1993",36,22,1,65,0
"1994",36,22,0,NA,0
"1995",36,23,0,NA,0
"1996",36,4,1,70,0
"1997",36,4,1,69,0
"1998",36,4,1,68,0
"1999",36,4,1,67,0
"2000",36,4,0,NA,0
"2001",36,27,0,NA,0
"2002",36,26,0,NA,0
"2003",36,25,0,NA,0
"2004",36,24,1,71,0
"2005",36,24,0,NA,0
"2006",36,28,0,NA,0
"2007",37,1,1,58,0
"2008",37,1,1,40,0
"2009",37,1,1,38,0
"2010",37,1,1,35,0
"2011",37,1,0,NA,0
"2012",37,5,1,37,0
"2013",37,5,0,NA,0
"2014",37,6,0,NA,0
"2015",37,4,0,NA,0
"2016",37,3,1,56,0
"2017",37,3,1,55,0
"2018",37,3,1,52,0
"2019",37,3,1,49,0
"2020",37,3,1,48,0
"2021",37,3,1,46,0
"2022",37,3,1,42,0
"2023",37,3,1,41,0
"2024",37,3,0,NA,0
"2025",37,14,0,NA,0
"2026",37,13,1,44,0
"2027",37,13,0,NA,0
"2028",37,15,0,NA,0
"2029",37,12,1,47,0
"2030",37,12,0,NA,0
"2031",37,16,0,NA,0
"2032",37,11,0,NA,0
"2033",37,10,1,51,0
"2034",37,10,0,NA,0
"2035",37,17,0,NA,0
"2036",37,9,0,NA,0
"2037",37,8,0,NA,0
"2038",37,7,1,57,0
"2039",37,7,0,NA,0
"2040",37,18,0,NA,0
"2041",37,2,1,70,0
"2042",37,2,1,61,0
"2043",37,2,1,59,0
"2044",37,2,0,NA,0
"2045",37,21,1,60,0
"2046",37,21,0,NA,0
"2047",37,22,0,NA,0
"2048",37,20,1,66,0
"2049",37,20,1,63,0
"2050",37,20,1,62,0
"2051",37,20,0,NA,0
"2052",37,25,0,NA,0
"2053",37,24,1,64,0
"2054",37,24,0,NA,0
"2055",37,26,1,65,0
"2056",37,26,0,NA,0
"2057",37,27,0,NA,0
"2058",37,23,1,68,0
"2059",37,23,1,67,0
"2060",37,23,0,NA,0
"2061",37,29,0,NA,0
"2062",37,28,1,69,0
"2063",37,28,0,NA,0
"2064",37,30,0,NA,0
"2065",37,19,1,72,0
"2066",37,19,1,71,0
"2067",37,19,0,NA,0
"2068",37,32,0,NA,0
"2069",37,31,0,NA,0
"2070",38,1,1,71,0
"2071",38,1,1,64,0
"2072",38,1,1,40,0
"2073",38,1,1,38,0
"2074",38,1,1,37,0
"2075",38,1,1,35,0
"2076",38,1,0,NA,0
"2077",38,7,0,NA,0
"2078",38,6,0,NA,0
"2079",38,5,0,NA,0
"2080",38,4,1,63,0
"2081",38,4,1,55,0
"2082",38,4,1,42,0
"2083",38,4,0,NA,0
"2084",38,10,1,44,0
"2085",38,10,0,NA,0
"2086",38,11,1,47,0
"2087",38,11,0,NA,0
"2088",38,12,1,50,0
"2089",38,12,1,49,0
"2090",38,12,0,NA,0
"2091",38,14,0,NA,0
"2092",38,13,1,51,0
"2093",38,13,0,NA,0
"2094",38,15,1,53,0
"2095",38,15,1,52,0
"2096",38,15,0,NA,0
"2097",38,17,0,NA,0
"2098",38,16,1,54,0
"2099",38,16,0,NA,0
"2100",38,18,0,NA,0
"2101",38,9,1,58,0
"2102",38,9,0,NA,0
"2103",38,19,1,61,0
"2104",38,19,1,60,0
"2105",38,19,0,NA,0
"2106",38,21,0,NA,0
"2107",38,20,1,62,0
"2108",38,20,0,NA,0
"2109",38,22,0,NA,0
"2110",38,8,0,NA,0
"2111",38,3,1,69,0
"2112",38,3,1,66,0
"2113",38,3,1,65,0
"2114",38,3,0,NA,0
"2115",38,25,0,NA,0
"2116",38,24,1,67,0
"2117",38,24,0,NA,0
"2118",38,26,1,68,0
"2119",38,26,0,NA,0
"2120",38,27,0,NA,0
"2121",38,23,1,70,0
"2122",38,23,0,NA,0
"2123",38,28,0,NA,0
"2124",38,2,0,NA,0
"2125",39,1,1,58,0
"2126",39,1,1,56,0
"2127",39,1,1,55,0
"2128",39,1,1,40,0
"2129",39,1,1,38,0
"2130",39,1,1,35,0
"2131",39,1,0,NA,0
"2132",39,7,0,NA,0
"2133",39,6,0,NA,0
"2134",39,5,1,54,0
"2135",39,5,1,52,0
"2136",39,5,1,50,0
"2137",39,5,1,48,0
"2138",39,5,1,46,0
"2139",39,5,1,42,0
"2140",39,5,1,41,0
"2141",39,5,0,NA,0
"2142",39,14,0,NA,0
"2143",39,13,1,43,0
"2144",39,13,0,NA,0
"2145",39,15,0,NA,0
"2146",39,12,0,NA,0
"2147",39,11,1,49,0
"2148",39,11,0,NA,0
"2149",39,16,0,NA,0
"2150",39,10,0,NA,0
"2151",39,9,0,NA,0
"2152",39,8,0,NA,0
"2153",39,4,0,NA,0
"2154",39,3,0,NA,0
"2155",39,2,1,66,0
"2156",39,2,1,61,0
"2157",39,2,1,60,0
"2158",39,2,0,NA,0
"2159",39,19,0,NA,0
"2160",39,18,1,63,0
"2161",39,18,1,62,0
"2162",39,18,0,NA,0
"2163",39,21,0,NA,0
"2164",39,20,1,64,0
"2165",39,20,0,NA,0
"2166",39,22,1,65,0
"2167",39,22,0,NA,0
"2168",39,23,0,NA,0
"2169",39,17,1,68,0
"2170",39,17,1,67,0
"2171",39,17,0,NA,0
"2172",39,25,0,NA,0
"2173",39,24,1,69,0
"2174",39,24,0,NA,0
"2175",39,26,0,NA,0
"2176",40,1,1,66,0
"2177",40,1,1,35,0
"2178",40,1,0,NA,0
"2179",40,3,1,54,0
"2180",40,3,1,49,0
"2181",40,3,1,48,0
"2182",40,3,1,37,0
"2183",40,3,0,NA,0
"2184",40,7,1,42,0
"2185",40,7,1,38,0
"2186",40,7,0,NA,0
"2187",40,9,1,41,0
"2188",40,9,0,NA,0
"2189",40,10,0,NA,0
"2190",40,8,0,NA,0
"2191",40,6,0,NA,0
"2192",40,5,1,53,0
"2193",40,5,1,52,0
"2194",40,5,1,50,0
"2195",40,5,0,NA,0
"2196",40,13,0,NA,0
"2197",40,12,0,NA,0
"2198",40,11,0,NA,0
"2199",40,4,1,63,0
"2200",40,4,1,56,0
"2201",40,4,0,NA,0
"2202",40,15,1,57,0
"2203",40,15,0,NA,0
"2204",40,16,1,61,0
"2205",40,16,1,60,0
"2206",40,16,1,59,0
"2207",40,16,0,NA,0
"2208",40,19,0,NA,0
"2209",40,18,0,NA,0
"2210",40,17,1,62,0
"2211",40,17,0,NA,0
"2212",40,20,0,NA,0
"2213",40,14,1,65,0
"2214",40,14,1,64,0
"2215",40,14,0,NA,0
"2216",40,22,0,NA,0
"2217",40,21,0,NA,0
"2218",40,2,1,68,0
"2219",40,2,1,67,0
"2220",40,2,0,NA,0
"2221",40,24,0,NA,0
"2222",40,23,1,71,0
"2223",40,23,1,69,0
"2224",40,23,0,NA,0
"2225",40,26,1,70,0
"2226",40,26,0,NA,0
"2227",40,27,0,NA,0
"2228",40,25,0,NA,0
"2229",41,1,1,64,0
"2230",41,1,1,49,0
"2231",41,1,1,43,0
"2232",41,1,1,37,0
"2233",41,1,1,34,0
"2234",41,1,0,NA,0
"2235",41,6,0,NA,0
"2236",41,5,1,40,0
"2237",41,5,0,NA,0
"2238",41,7,1,42,0
"2239",41,7,1,41,0
"2240",41,7,0,NA,0
"2241",41,9,0,NA,0
"2242",41,8,0,NA,0
"2243",41,4,1,44,0
"2244",41,4,0,NA,0
"2245",41,10,0,NA,0
"2246",41,3,1,54,0
"2247",41,3,1,52,0
"2248",41,3,1,51,0
"2249",41,3,1,50,0
"2250",41,3,0,NA,0
"2251",41,14,0,NA,0
"2252",41,13,0,NA,0
"2253",41,12,1,53,0
"2254",41,12,0,NA,0
"2255",41,15,0,NA,0
"2256",41,11,1,63,0
"2257",41,11,1,56,0
"2258",41,11,1,55,0
"2259",41,11,0,NA,0
"2260",41,18,0,NA,0
"2261",41,17,1,61,0
"2262",41,17,1,60,0
"2263",41,17,1,57,0
"2264",41,17,0,NA,0
"2265",41,21,0,NA,0
"2266",41,20,0,NA,0
"2267",41,19,1,62,0
"2268",41,19,0,NA,0
"2269",41,22,0,NA,0
"2270",41,16,0,NA,0
"2271",41,2,1,72,0
"2272",41,2,1,68,0
"2273",41,2,1,67,0
"2274",41,2,1,65,0
"2275",41,2,0,NA,0
"2276",41,26,1,66,0
"2277",41,26,0,NA,0
"2278",41,27,0,NA,0
"2279",41,25,0,NA,0
"2280",41,24,1,71,0
"2281",41,24,1,70,0
"2282",41,24,1,69,0
"2283",41,24,0,NA,0
"2284",41,30,0,NA,0
"2285",41,29,0,NA,0
"2286",41,28,0,NA,0
"2287",41,23,0,NA,0
"2288",42,1,1,35,0
"2289",42,1,0,NA,0
"2290",42,2,1,70,0
"2291",42,2,1,49,0
"2292",42,2,1,48,0
"2293",42,2,1,42,0
"2294",42,2,1,37,0
"2295",42,2,0,NA,0
"2296",42,7,1,39,0
"2297",42,7,0,NA,0
"2298",42,8,1,41,0
"2299",42,8,0,NA,0
"2300",42,9,0,NA,0
"2301",42,6,1,45,0
"2302",42,6,0,NA,0
"2303",42,10,1,46,0
"2304",42,10,0,NA,0
"2305",42,11,0,NA,0
"2306",42,5,0,NA,0
"2307",42,4,1,54,0
"2308",42,4,1,53,0
"2309",42,4,1,52,0
"2310",42,4,0,NA,0
"2311",42,14,0,NA,0
"2312",42,13,0,NA,0
"2313",42,12,1,56,0
"2314",42,12,0,NA,0
"2315",42,15,1,57,0
"2316",42,15,0,NA,0
"2317",42,16,1,61,0
"2318",42,16,1,60,0
"2319",42,16,1,58,0
"2320",42,16,0,NA,0
"2321",42,19,0,NA,0
"2322",42,18,0,NA,0
"2323",42,17,1,65,0
"2324",42,17,1,63,0
"2325",42,17,1,62,0
"2326",42,17,0,NA,0
"2327",42,22,0,NA,0
"2328",42,21,1,64,0
"2329",42,21,0,NA,0
"2330",42,23,0,NA,0
"2331",42,20,1,66,0
"2332",42,20,0,NA,0
"2333",42,24,1,69,0
"2334",42,24,1,67,0
"2335",42,24,0,NA,0
"2336",42,26,1,68,0
"2337",42,26,0,NA,0
"2338",42,27,0,NA,0
"2339",42,25,0,NA,0
"2340",42,3,1,71,0
"2341",42,3,0,NA,0
"2342",42,28,0,NA,0
"2343",43,1,1,35,0
"2344",43,1,0,NA,0
"2345",43,2,1,67,0
"2346",43,2,1,63,0
"2347",43,2,1,55,0
"2348",43,2,1,53,0
"2349",43,2,1,42,0
"2350",43,2,1,41,0
"2351",43,2,1,40,0
"2352",43,2,1,38,0
"2353",43,2,1,37,0
"2354",43,2,0,NA,0
"2355",43,11,0,NA,0
"2356",43,10,0,NA,0
"2357",43,9,0,NA,0
"2358",43,8,0,NA,0
"2359",43,7,1,48,0
"2360",43,7,1,45,0
"2361",43,7,1,43,0
"2362",43,7,0,NA,0
"2363",43,14,1,44,0
"2364",43,14,0,NA,0
"2365",43,15,0,NA,0
"2366",43,13,0,NA,0
"2367",43,12,1,49,0
"2368",43,12,0,NA,0
"2369",43,16,1,50,0
"2370",43,16,0,NA,0
"2371",43,17,1,52,0
"2372",43,17,0,NA,0
"2373",43,18,0,NA,0
"2374",43,6,0,NA,0
"2375",43,5,1,56,0
"2376",43,5,0,NA,0
"2377",43,19,1,61,0
"2378",43,19,1,60,0
"2379",43,19,1,57,0
"2380",43,19,0,NA,0
"2381",43,22,1,59,0
"2382",43,22,0,NA,0
"2383",43,23,0,NA,0
"2384",43,21,0,NA,0
"2385",43,20,1,62,0
"2386",43,20,0,NA,0
"2387",43,24,0,NA,0
"2388",43,4,1,65,0
"2389",43,4,1,64,0
"2390",43,4,0,NA,0
"2391",43,26,0,NA,0
"2392",43,25,1,66,0
"2393",43,25,0,NA,0
"2394",43,27,0,NA,0
"2395",43,3,1,69,0
"2396",43,3,1,68,0
"2397",43,3,0,NA,0
"2398",43,29,0,NA,0
"2399",43,28,1,70,0
"2400",43,28,0,NA,0
"2401",43,30,1,72,0
"2402",43,30,0,NA,0
"2403",43,31,0,NA,0
"2404",44,1,1,55,0
"2405",44,1,1,49,0
"2406",44,1,1,48,0
"2407",44,1,1,40,0
"2408",44,1,1,38,0
"2409",44,1,1,35,0
"2410",44,1,0,NA,0
"2411",44,7,1,37,0
"2412",44,7,0,NA,0
"2413",44,8,0,NA,0
"2414",44,6,0,NA,0
"2415",44,5,1,47,0
"2416",44,5,1,45,0
"2417",44,5,1,42,0
"2418",44,5,0,NA,0
"2419",44,11,0,NA,0
"2420",44,10,0,NA,0
"2421",44,9,0,NA,0
"2422",44,4,0,NA,0
"2423",44,3,1,50,0
"2424",44,3,0,NA,0
"2425",44,12,1,52,0
"2426",44,12,0,NA,0
"2427",44,13,1,53,0
"2428",44,13,0,NA,0
"2429",44,14,1,54,0
"2430",44,14,0,NA,0
"2431",44,15,0,NA,0
"2432",44,2,1,61,0
"2433",44,2,1,59,0
"2434",44,2,0,NA,0
"2435",44,17,1,60,0
"2436",44,17,0,NA,0
"2437",44,18,0,NA,0
"2438",44,16,1,64,0
"2439",44,16,1,63,0
"2440",44,16,1,62,0
"2441",44,16,0,NA,0
"2442",44,21,0,NA,0
"2443",44,20,0,NA,0
"2444",44,19,1,66,0
"2445",44,19,1,65,0
"2446",44,19,0,NA,0
"2447",44,23,0,NA,0
"2448",44,22,1,70,0
"2449",44,22,1,68,0
"2450",44,22,1,67,0
"2451",44,22,0,NA,0
"2452",44,26,0,NA,0
"2453",44,25,1,69,0
"2454",44,25,0,NA,0
"2455",44,27,0,NA,0
"2456",44,24,1,72,0
"2457",44,24,0,NA,0
"2458",44,28,0,NA,0
"2459",45,1,1,35,0
"2460",45,1,1,34,0
"2461",45,1,0,NA,0
"2462",45,3,0,NA,0
"2463",45,2,1,54,0
"2464",45,2,1,40,0
"2465",45,2,0,NA,0
"2466",45,5,1,53,0
"2467",45,5,1,51,0
"2468",45,5,1,42,0
"2469",45,5,0,NA,0
"2470",45,8,1,46,0
"2471",45,8,0,NA,0
"2472",45,9,1,49,0
"2473",45,9,0,NA,0
"2474",45,10,0,NA,0
"2475",45,7,1,52,0
"2476",45,7,0,NA,0
"2477",45,11,0,NA,0
"2478",45,6,0,NA,0
"2479",45,4,1,61,0
"2480",45,4,1,58,0
"2481",45,4,0,NA,0
"2482",45,13,1,60,0
"2483",45,13,1,59,0
"2484",45,13,0,NA,0
"2485",45,15,0,NA,0
"2486",45,14,0,NA,0
"2487",45,12,1,67,0
"2488",45,12,1,63,0
"2489",45,12,1,62,0
"2490",45,12,0,NA,0
"2491",45,18,0,NA,0
"2492",45,17,1,65,0
"2493",45,17,1,64,0
"2494",45,17,0,NA,0
"2495",45,20,0,NA,0
"2496",45,19,1,66,0
"2497",45,19,0,NA,0
"2498",45,21,0,NA,0
"2499",45,16,1,68,0
"2500",45,16,0,NA,0
"2501",45,22,1,72,0
"2502",45,22,1,69,0
"2503",45,22,0,NA,0
"2504",45,24,1,70,0
"2505",45,24,0,NA,0
"2506",45,25,0,NA,0
"2507",45,23,0,NA,0
"2508",46,1,1,35,0
"2509",46,1,0,NA,0
"2510",46,2,1,67,0
"2511",46,2,1,63,0
"2512",46,2,1,62,0
"2513",46,2,1,36,0
"2514",46,2,0,NA,0
"2515",46,6,1,44,0
"2516",46,6,1,43,0
"2517",46,6,1,41,0
"2518",46,6,1,39,0
"2519",46,6,1,38,0
"2520",46,6,0,NA,0
"2521",46,11,0,NA,0
"2522",46,10,0,NA,0
"2523",46,9,1,42,0
"2524",46,9,0,NA,0
"2525",46,12,0,NA,0
"2526",46,8,0,NA,0
"2527",46,7,1,54,0
"2528",46,7,1,49,0
"2529",46,7,1,48,0
"2530",46,7,1,47,0
"2531",46,7,0,NA,0
"2532",46,16,0,NA,0
"2533",46,15,0,NA,0
"2534",46,14,1,52,0
"2535",46,14,1,51,0
"2536",46,14,0,NA,0
"2537",46,18,0,NA,0
"2538",46,17,1,53,0
"2539",46,17,0,NA,0
"2540",46,19,0,NA,0
"2541",46,13,1,55,0
"2542",46,13,0,NA,0
"2543",46,20,1,57,0
"2544",46,20,0,NA,0
"2545",46,21,1,61,0
"2546",46,21,1,60,0
"2547",46,21,1,58,0
"2548",46,21,0,NA,0
"2549",46,24,0,NA,0
"2550",46,23,0,NA,0
"2551",46,22,0,NA,0
"2552",46,5,0,NA,0
"2553",46,4,1,64,0
"2554",46,4,0,NA,0
"2555",46,25,1,65,0
"2556",46,25,0,NA,0
"2557",46,26,1,66,0
"2558",46,26,0,NA,0
"2559",46,27,0,NA,0
"2560",46,3,1,71,0
"2561",46,3,1,70,0
"2562",46,3,1,69,0
"2563",46,3,1,68,0
"2564",46,3,0,NA,0
"2565",46,31,0,NA,0
"2566",46,30,0,NA,0
"2567",46,29,0,NA,0
"2568",46,28,0,NA,0
"2569",47,1,1,68,0
"2570",47,1,1,49,0
"2571",47,1,1,43,0
"2572",47,1,1,39,0
"2573",47,1,1,38,0
"2574",47,1,0,NA,0
"2575",47,6,0,NA,0
"2576",47,5,1,42,0
"2577",47,5,0,NA,0
"2578",47,7,0,NA,0
"2579",47,4,1,44,0
"2580",47,4,0,NA,0
"2581",47,8,1,48,0
"2582",47,8,1,46,0
"2583",47,8,0,NA,0
"2584",47,10,0,NA,0
"2585",47,9,0,NA,0
"2586",47,3,1,54,0
"2587",47,3,1,53,0
"2588",47,3,1,52,0
"2589",47,3,1,50,0
"2590",47,3,0,NA,0
"2591",47,14,0,NA,0
"2592",47,13,0,NA,0
"2593",47,12,0,NA,0
"2594",47,11,1,56,0
"2595",47,11,0,NA,0
"2596",47,15,1,61,0
"2597",47,15,1,60,0
"2598",47,15,1,58,0
"2599",47,15,0,NA,0
"2600",47,18,0,NA,0
"2601",47,17,0,NA,0
"2602",47,16,1,66,0
"2603",47,16,1,65,0
"2604",47,16,1,63,0
"2605",47,16,1,62,0
"2606",47,16,0,NA,0
"2607",47,22,0,NA,0
"2608",47,21,1,64,0
"2609",47,21,0,NA,0
"2610",47,23,0,NA,0
"2611",47,20,0,NA,0
"2612",47,19,1,67,0
"2613",47,19,0,NA,0
"2614",47,24,0,NA,0
"2615",47,2,1,70,0
"2616",47,2,1,69,0
"2617",47,2,0,NA,0
"2618",47,26,0,NA,0
"2619",47,25,1,71,0
"2620",47,25,0,NA,0
"2621",47,27,1,72,0
"2622",47,27,0,NA,0
"2623",47,28,0,NA,0
"2624",48,1,1,71,0
"2625",48,1,1,58,0
"2626",48,1,1,44,0
"2627",48,1,1,43,0
"2628",48,1,1,42,0
"2629",48,1,1,38,0
"2630",48,1,1,37,0
"2631",48,1,0,NA,0
"2632",48,8,0,NA,0
"2633",48,7,1,40,0
"2634",48,7,0,NA,0
"2635",48,9,0,NA,0
"2636",48,6,0,NA,0
"2637",48,5,0,NA,0
"2638",48,4,1,56,0
"2639",48,4,1,55,0
"2640",48,4,1,47,0
"2641",48,4,0,NA,0
"2642",48,12,1,49,0
"2643",48,12,1,48,0
"2644",48,12,0,NA,0
"2645",48,14,0,NA,0
"2646",48,13,1,52,0
"2647",48,13,1,50,0
"2648",48,13,0,NA,0
"2649",48,16,1,51,0
"2650",48,16,0,NA,0
"2651",48,17,0,NA,0
"2652",48,15,1,54,0
"2653",48,15,0,NA,0
"2654",48,18,0,NA,0
"2655",48,11,0,NA,0
"2656",48,10,1,57,0
"2657",48,10,0,NA,0
"2658",48,19,0,NA,0
"2659",48,3,1,63,0
"2660",48,3,1,60,0
"2661",48,3,0,NA,0
"2662",48,21,1,62,0
"2663",48,21,0,NA,0
"2664",48,22,0,NA,0
"2665",48,20,1,64,0
"2666",48,20,0,NA,0
"2667",48,23,1,65,0
"2668",48,23,0,NA,0
"2669",48,24,1,67,0
"2670",48,24,1,66,0
"2671",48,24,0,NA,0
"2672",48,26,0,NA,0
"2673",48,25,1,69,0
"2674",48,25,1,68,0
"2675",48,25,0,NA,0
"2676",48,28,0,NA,0
"2677",48,27,1,70,0
"2678",48,27,0,NA,0
"2679",48,29,0,NA,0
"2680",48,2,1,72,0
"2681",48,2,0,NA,0
"2682",48,30,0,NA,0
"2683",49,1,1,35,0
"2684",49,1,0,NA,0
"2685",49,2,1,70,0
"2686",49,2,1,54,0
"2687",49,2,1,50,0
"2688",49,2,1,39,0
"2689",49,2,0,NA,0
"2690",49,6,1,42,0
"2691",49,6,0,NA,0
"2692",49,7,1,45,0
"2693",49,7,0,NA,0
"2694",49,8,1,49,0
"2695",49,8,1,48,0
"2696",49,8,0,NA,0
"2697",49,10,0,NA,0
"2698",49,9,0,NA,0
"2699",49,5,1,53,0
"2700",49,5,1,51,0
"2701",49,5,0,NA,0
"2702",49,12,1,52,0
"2703",49,12,0,NA,0
"2704",49,13,0,NA,0
"2705",49,11,0,NA,0
"2706",49,4,1,61,0
"2707",49,4,1,55,0
"2708",49,4,0,NA,0
"2709",49,15,1,56,0
"2710",49,15,0,NA,0
"2711",49,16,1,58,0
"2712",49,16,0,NA,0
"2713",49,17,1,60,0
"2714",49,17,0,NA,0
"2715",49,18,0,NA,0
"2716",49,14,1,64,0
"2717",49,14,1,63,0
"2718",49,14,1,62,0
"2719",49,14,0,NA,0
"2720",49,21,0,NA,0
"2721",49,20,0,NA,0
"2722",49,19,1,65,0
"2723",49,19,0,NA,0
"2724",49,22,1,66,0
"2725",49,22,0,NA,0
"2726",49,23,1,67,0
"2727",49,23,0,NA,0
"2728",49,24,1,68,0
"2729",49,24,0,NA,0
"2730",49,25,1,69,0
"2731",49,25,0,NA,0
"2732",49,26,0,NA,0
"2733",49,3,1,71,0
"2734",49,3,0,NA,0
"2735",49,27,0,NA,0
"2736",50,1,1,68,0
"2737",50,1,1,35,0
"2738",50,1,0,NA,0
"2739",50,3,1,47,0
"2740",50,3,1,46,0
"2741",50,3,1,40,0
"2742",50,3,1,38,0
"2743",50,3,1,37,0
"2744",50,3,0,NA,0
"2745",50,8,0,NA,0
"2746",50,7,0,NA,0
"2747",50,6,1,42,0
"2748",50,6,0,NA,0
"2749",50,9,1,43,0
"2750",50,9,0,NA,0
"2751",50,10,0,NA,0
"2752",50,5,0,NA,0
"2753",50,4,1,49,0
"2754",50,4,1,48,0
"2755",50,4,0,NA,0
"2756",50,12,0,NA,0
"2757",50,11,1,53,0
"2758",50,11,1,50,0
"2759",50,11,0,NA,0
"2760",50,14,1,52,0
"2761",50,14,0,NA,0
"2762",50,15,0,NA,0
"2763",50,13,1,56,0
"2764",50,13,1,55,0
"2765",50,13,0,NA,0
"2766",50,17,0,NA,0
"2767",50,16,1,58,0
"2768",50,16,0,NA,0
"2769",50,18,1,63,0
"2770",50,18,1,62,0
"2771",50,18,1,60,0
"2772",50,18,1,59,0
"2773",50,18,0,NA,0
"2774",50,22,0,NA,0
"2775",50,21,1,61,0
"2776",50,21,0,NA,0
"2777",50,23,0,NA,0
"2778",50,20,0,NA,0
"2779",50,19,1,64,0
"2780",50,19,0,NA,0
"2781",50,24,1,65,0
"2782",50,24,0,NA,0
"2783",50,25,1,66,0
"2784",50,25,0,NA,0
"2785",50,26,1,67,0
"2786",50,26,0,NA,0
"2787",50,27,0,NA,0
"2788",50,2,1,71,0
"2789",50,2,1,69,0
"2790",50,2,0,NA,0
"2791",50,29,1,70,0
"2792",50,29,0,NA,0
"2793",50,30,0,NA,0
"2794",50,28,0,NA,0
"2795",51,1,1,58,0
"2796",51,1,1,50,0
"2797",51,1,1,47,0
"2798",51,1,1,45,0
"2799",51,1,1,43,0
"2800",51,1,1,34,0
"2801",51,1,0,NA,0
"2802",51,7,1,36,0
"2803",51,7,0,NA,0
"2804",51,8,1,37,0
"2805",51,8,0,NA,0
"2806",51,9,1,38,0
"2807",51,9,0,NA,0
"2808",51,10,1,40,0
"2809",51,10,0,NA,0
"2810",51,11,1,41,0
"2811",51,11,0,NA,0
"2812",51,12,0,NA,0
"2813",51,6,0,NA,0
"2814",51,5,0,NA,0
"2815",51,4,1,49,0
"2816",51,4,1,48,0
"2817",51,4,0,NA,0
"2818",51,14,0,NA,0
"2819",51,13,0,NA,0
"2820",51,3,1,54,0
"2821",51,3,1,52,0
"2822",51,3,0,NA,0
"2823",51,16,0,NA,0
"2824",51,15,1,56,0
"2825",51,15,0,NA,0
"2826",51,17,1,57,0
"2827",51,17,0,NA,0
"2828",51,18,0,NA,0
"2829",51,2,1,61,0
"2830",51,2,1,60,0
"2831",51,2,1,59,0
"2832",51,2,0,NA,0
"2833",51,21,0,NA,0
"2834",51,20,0,NA,0
"2835",51,19,1,71,0
"2836",51,19,1,64,0
"2837",51,19,1,63,0
"2838",51,19,1,62,0
"2839",51,19,0,NA,0
"2840",51,25,0,NA,0
"2841",51,24,0,NA,0
"2842",51,23,1,65,0
"2843",51,23,0,NA,0
"2844",51,26,1,70,0
"2845",51,26,1,69,0
"2846",51,26,1,68,0
"2847",51,26,1,66,0
"2848",51,26,0,NA,0
"2849",51,30,1,67,0
"2850",51,30,0,NA,0
"2851",51,31,0,NA,0
"2852",51,29,0,NA,0
"2853",51,28,0,NA,0
"2854",51,27,0,NA,0
"2855",51,22,0,NA,0
"2856",52,1,1,35,0
"2857",52,1,0,NA,0
"2858",52,2,1,64,0
"2859",52,2,1,46,0
"2860",52,2,1,36,0
"2861",52,2,0,NA,0
"2862",52,5,1,40,0
"2863",52,5,1,39,0
"2864",52,5,1,38,0
"2865",52,5,0,NA,0
"2866",52,8,0,NA,0
"2867",52,7,0,NA,0
"2868",52,6,1,43,0
"2869",52,6,1,42,0
"2870",52,6,0,NA,0
"2871",52,10,0,NA,0
"2872",52,9,0,NA,0
"2873",52,4,1,55,0
"2874",52,4,1,53,0
"2875",52,4,1,47,0
"2876",52,4,0,NA,0
"2877",52,13,1,50,0
"2878",52,13,0,NA,0
"2879",52,14,1,52,0
"2880",52,14,1,51,0
"2881",52,14,0,NA,0
"2882",52,16,0,NA,0
"2883",52,15,0,NA,0
"2884",52,12,1,54,0
"2885",52,12,0,NA,0
"2886",52,17,0,NA,0
"2887",52,11,1,56,0
"2888",52,11,0,NA,0
"2889",52,18,1,63,0
"2890",52,18,1,62,0
"2891",52,18,1,58,0
"2892",52,18,0,NA,0
"2893",52,21,1,61,0
"2894",52,21,1,60,0
"2895",52,21,0,NA,0
"2896",52,23,0,NA,0
"2897",52,22,0,NA,0
"2898",52,20,0,NA,0
"2899",52,19,0,NA,0
"2900",52,3,1,72,0
"2901",52,3,1,65,0
"2902",52,3,0,NA,0
"2903",52,25,1,68,0
"2904",52,25,1,67,0
"2905",52,25,1,66,0
"2906",52,25,0,NA,0
"2907",52,28,0,NA,0
"2908",52,27,0,NA,0
"2909",52,26,1,69,0
"2910",52,26,0,NA,0
"2911",52,29,1,70,0
"2912",52,29,0,NA,0
"2913",52,30,1,71,0
"2914",52,30,0,NA,0
"2915",52,31,0,NA,0
"2916",52,24,0,NA,0
"2917",53,1,1,71,0
"2918",53,1,1,45,0
"2919",53,1,1,43,0
"2920",53,1,1,36,0
"2921",53,1,0,NA,0
"2922",53,5,1,41,0
"2923",53,5,1,39,0
"2924",53,5,0,NA,0
"2925",53,7,0,NA,0
"2926",53,6,1,42,0
"2927",53,6,0,NA,0
"2928",53,8,0,NA,0
"2929",53,4,0,NA,0
"2930",53,3,1,52,0
"2931",53,3,1,46,0
"2932",53,3,0,NA,0
"2933",53,10,1,47,0
"2934",53,10,0,NA,0
"2935",53,11,1,49,0
"2936",53,11,0,NA,0
"2937",53,12,1,50,0
"2938",53,12,0,NA,0
"2939",53,13,0,NA,0
"2940",53,9,1,56,0
"2941",53,9,1,55,0
"2942",53,9,1,53,0
"2943",53,9,0,NA,0
"2944",53,16,0,NA,0
